"logFC"	"logCPM"	"LR"	"PValue"	"FDR"
"CDS:b3023:ygiV:transcriptional_repressor_for_mcbR_biofilm_gene:cds2972:-:482:NC_000913.3"	1.02463802422803	3.46857950620205	1.04031791766811	0.307747544203262	0.556399546964726
"CDS:b3393:hofO:DNA_catabolic_protein:cds3330:-:440:NC_000913.3"	1.70608041120276	1.79815154054832	1.0378754786576	0.308316094622514	0.557200782636215
"CDS:b0523:purE:N5-carboxyaminoimidazole_ribonucleotide_mutase:cds513:-:509:NC_000913.3"	1.04754475422984	3.75161462783554	1.0342858874493	0.309154157381468	0.55848824203384
"CDS:b2566:era:membrane-associated2C_16S_rRNA-binding_GTPase:cds2549:-:905:NC_000913.3"	0.598864747669564	6.44888966496852	1.03062225526071	0.310012562616464	0.55961891570417
"CDS:b2139:mdtQ:putative_oxidoreductase:cds2122:-:1286:NC_000913.3"	1.40466506320437	2.66283665330789	1.03053986967302	0.31003190154448	0.55961891570417
"CDS:b0589:fepG:iron-enterobactin_transporter_subunit:cds586:-:992:NC_000913.3"	-1.40469419420812	2.90704453747628	1.02567944248613	0.311175607101056	0.561119190792316
"CDS:b0360:insC1:IS2_repressor_TnpA:cds356:+:365:NC_000913.3"	0.866606527913362	4.05835519238409	1.02543477997398	0.311233323692579	0.561119190792316
"CDS:b4396:rob:right_oriC-binding_transcriptional_activator2C_AraC_family:cds4311:-:869:NC_000913.3"	-0.583513748252629	8.68522320490096	1.02539861889297	0.311241855378726	0.561119190792316
"CDS:b1838:pphA:serine2Fthreonine-specific_protein_phosphatase_1:cds1829:-:656:NC_000913.3"	1.43102282155144	2.94272879257009	1.02350405837624	0.311689276203022	0.561471921577977
"CDS:b3517:gadA:glutamate_decarboxylase_A2C_PLP-dependent:cds3453:-:1400:NC_000913.3"	0.990588175116723	3.51769475042086	1.02350016770299	0.311690195889484	0.561471921577977
"CDS:b0897:ycaC:putative_isochorismatase_family_hydrolase:cds877:-:626:NC_000913.3"	1.4482301050801	5.13328338896567	1.0225040100546	0.311925786416878	0.561668636481608
"CDS:b1263:trpD:fused_glutamine_amidotransferase_28component_II29_of_anthranilate_synthase2Fanthranilate_phosphoribosyl_transferase:cds1243:-:1595:NC_000913.3"	1.31018956492129	5.17547278986992	1.01974084953493	0.31258048824883	0.562619558435723
"CDS:b3099:yqjE:DUF1469_family_inner_membrane_protein:cds3048:+:404:NC_000913.3"	0.641798494830486	5.96739505027984	1.01913517025069	0.312724237050561	0.562650408685301
"CDS:b4325:yjiC:uncharacterized_protein:cds4243:-:830:NC_000913.3"	-2.78921692786248	1.4909991076578	1.01832055821568	0.312917708937719	0.562751108684431
"CDS:b2800:fucA:L-fuculose-1-phosphate_aldolase:cds2762:-:647:NC_000913.3"	0.804786248647604	4.38007227064075	1.01783346133317	0.31303346999728	0.562751108684431
"CDS:b0709:dtpD:dipeptide_and_tripeptide_permease_D:cds697:-:1481:NC_000913.3"	0.945600734607178	4.01055401222271	1.01391011763281	0.313967914738557	0.564202754993186
"CDS:b3230:rpsI:30S_ribosomal_subunit_protein_S9:cds3174:-:392:NC_000913.3"	-0.68231509775875	10.022383777656	1.01087277657214	0.314693839532817	0.564912365533156
"CDS:b3849:trkH:potassium_transporter:cds3782:+:1451:NC_000913.3"	-0.571243077840225	6.73397819926662	1.01076529587844	0.31471956760562	0.564912365533156
"CDS:b1945:fliM:flagellar_motor_switching_and_energizing_component:cds1932:+:1004:NC_000913.3"	-1.80514238061796	5.61745940625546	1.010662598473	0.314744153253847	0.564912365533156
"CDS:b2886:ygfS:putative_4Fe-4S_ferredoxin-type_oxidoreductase_subunit:cds2841:-:488:NC_000913.3"	1.40229340327319	3.0826215312427	1.00860508683323	0.315237249080609	0.565077906853951
"CDS:b3244:tldD:putative_peptidase:cds3188:-:1445:NC_000913.3"	-0.56774637950999	7.53909933897863	1.00780965630663	0.315428149970824	0.565077906853951
"CDS:b0129:yadI:putative_PTS_Enzyme_IIA:cds124:+:440:NC_000913.3"	-0.648741942945347	6.5056990639199	1.007670603702	0.315461537703608	0.565077906853951
"CDS:b0160:dgt:deoxyguanosine_triphosphate_triphosphohydrolase:cds155:+:1517:NC_000913.3"	-0.690974858316151	5.93811363040055	1.00754384121256	0.315491978503597	0.565077906853951
"CDS:b1800:dmlA:D-malate_oxidase2C_NAD-dependent3B_putative_tartrate_dehydrogenase:cds1790:+:1085:NC_000913.3"	1.17959835121492	2.91352957246134	1.00629740632648	0.315791502795435	0.565077906853951
"CDS:b0612:citT:citrate,succinate_antiporter:cds609:-:1463:NC_000913.3"	1.3378142217921	3.21771915777415	1.00620925358535	0.315812700414715	0.565077906853951
"CDS:b3211:yhcC:putative_Fe-S_oxidoreductase2C_Radical_SAM_superfamily_protein:cds3155:-:929:NC_000913.3"	0.773706252670596	4.85590880320797	1.00615119761508	0.315826661841551	0.565077906853951
"CDS:b3907:rhaT:L-rhamnose,proton_symporter:cds3835:-:1034:NC_000913.3"	1.23702125105629	3.16015232803273	1.00603907548851	0.315853627503424	0.565077906853951
"CDS:b4136:dsbD:fused_thiol,disulfide_interchange_protein,_activator_of_DsbC2Fconserved_protein:cds4054:-:1697:NC_000913.3"	0.62903032245304	5.74197138635585	1.00414784492694	0.316308928021168	0.565618225036081
"CDS:b3680:yidL:AraC_family_putative_transcriptional_regulator:cds3628:+:893:NC_000913.3"	-1.2206131133729	3.41375252463384	1.00352021857718	0.316460214633111	0.565618225036081
"CDS:b3309:rplX:50S_ribosomal_subunit_protein_L24:cds3246:-:314:NC_000913.3"	0.696528213244386	9.86653559325911	1.00319986083758	0.316537472021767	0.565618225036081
"CDS:b1607:ydgC:GlpM_family_inner_membrane_protein:cds1595:-:335:NC_000913.3"	-0.991541802717405	3.92567548849182	0.999896009007748	0.317335671947072	0.566548456131366
"CDS:b3801:aslA:putative_Ser-type_periplasmic_non-aryl_sulfatase:cds3737:-:1655:NC_000913.3"	0.805781041359712	4.51902820311632	0.999464584126151	0.317440097522009	0.566548456131366
"CDS:b2323:fabB:3-oxoacyl-5Bacyl-carrier-protein5D_synthase_I:cds2307:-:1220:NC_000913.3"	0.66285953693643	10.0029782115346	0.999203988324894	0.317503196075701	0.566548456131366
"CDS:b2704:srlB:glucitol2Fsorbitol-specific_enzyme_IIA_component_of_PTS:cds2666:+:371:NC_000913.3"	1.16019685874455	7.11666644427506	0.998465637742228	0.317682063660726	0.566548456131366
"CDS:b0908:aroA:5-enolpyruvylshikimate-3-phosphate_synthetase:cds888:+:1283:NC_000913.3"	0.60541217391495	5.93921606731179	0.998410241461572	0.317695488901747	0.566548456131366
"CDS:b0211:mltD:putative_membrane-bound_lytic_murein_transglycosylase_D:cds200:-:1358:NC_000913.3"	-0.708156084274002	8.95893370570038	0.995134981420989	0.318490570449321	0.566982050552158
"CDS:b0283:paoD:moco_insertion_factor_for_PaoABC_aldehyde_oxidoreductase:cds279:-:956:NC_000913.3"	1.22364928617077	2.57487142948472	0.995123226810424	0.318493428625911	0.566982050552158
"CDS:b1615:uidC:putative_outer_membrane_porin_for_beta-glucuronides_porin_protein:cds1603:-:1265:NC_000913.3"	1.22364928617077	2.57487142948472	0.995123226810424	0.318493428625911	0.566982050552158
"CDS:b2269:elaD:protease2C_capable_of_cleaving_an_AMC-ubiquitin_model_substrate:cds2253:+:1211:NC_000913.3"	1.16578334960825	3.40672422594224	0.994218978307719	0.31871340095362	0.566982050552158
"CDS:b1207:prs:phosphoribosylpyrophosphate_synthase:cds1187:-:947:NC_000913.3"	0.663156630893472	8.27475712205444	0.99416421278214	0.318726729915323	0.566982050552158
"CDS:b2960:trmI:tRNA_m28729G46_methyltransferase2C_SAM-dependent:cds2914:-:719:NC_000913.3"	-0.571118887398476	6.5389827786905	0.993338011073663	0.318927901690051	0.566982050552158
"CDS:b2293:yfbT:sugar_phosphatas:cds2277:-:650:NC_000913.3"	0.591092407754462	6.88080321926551	0.993273896312825	0.318943519960036	0.566982050552158
"CDS:b4326:iraD:RpoS_stabilzer_after_DNA_damage2C_anti-RssB_factor:cds4244:+:392:NC_000913.3"	-0.917576948364532	4.31923249008958	0.993209124260958	0.318959299365525	0.566982050552158
"CDS:b0035:caiE:stimulator_of_CaiD_and_CaiB_enzyme_activities:cds33:-:590:NC_000913.3"	-1.01470521255561	3.87605981393556	0.992325036152697	0.319174778548414	0.56708043060759
"CDS:b1696:ydiP:putative_DNA-binding_transcriptional_regulator:cds1684:-:911:NC_000913.3"	-1.02434262580197	3.61238250952021	0.991935195309577	0.319269855396082	0.56708043060759
"CDS:b2321:flk:putative_flagella_assembly_protein:cds2305:+:995:NC_000913.3"	0.733479738425673	5.04901654924935	0.989604951683666	0.319838946918103	0.567864274911726
"CDS:b2522:sseB:rhodanase-like_enzyme2C_sulfur_transfer_from_thiosulfate:cds2503:-:776:NC_000913.3"	0.676037160034778	5.62400318952287	0.98883762311975	0.320026635583943	0.567970594462877
"CDS:b4013:metA:homoserine_O-transsuccinylase:cds3927:+:929:NC_000913.3"	1.0589571232803	4.10207925334033	0.98515842369738	0.320928584059846	0.569175101182222
"CDS:b1083:flgL:flagellar_hook-filament_junction_protein:cds1060:+:953:NC_000913.3"	-1.78844990487721	6.07046277259827	0.985024505334766	0.320961476949291	0.569175101182222
"CDS:b2572:rseA:anti-sigma_factor:cds2555:-:650:NC_000913.3"	-0.604455687622812	8.57263221827806	0.984265027635145	0.32114810306852	0.569278887130636
"CDS:b2585:pssA:phosphatidylserine_synthase_28CDP-diacylglycerol-serine_O-phosphatidyltransferase29:cds2568:+:1355:NC_000913.3"	-0.564055296382214	8.17602704787249	0.980230344785458	0.322141944364235	0.570812918961188
"ncRNA:csrB:rna98:-:368:NC_000913.3"	-0.845853467258552	14.5878549336737	0.97890360557858	0.322469638254908	0.570921663324093
"CDS:b2213:ada:fused_DNA-binding_transcriptional_dual_regulator2FO6-methylguanine-DNA_methyltransferase:cds2196:-:1064:NC_000913.3"	0.78951290887468	4.42993856936516	0.978626966387283	0.322538021280797	0.570921663324093
"CDS:b1218:chaC:cation_transport_regulator:cds1201:+:695:NC_000913.3"	-0.802154612477605	4.69717745865974	0.978421895182123	0.32258872560909	0.570921663324093
"CDS:b3524:yhjG:putative_inner_membrane-anchored_periplasmic_AsmA_family_protein:cds3460:-:2060:NC_000913.3"	0.84810165112587	4.90280128515977	0.976250843353967	0.323126168673455	0.571432245299579
"CDS:b0896:dmsC:dimethyl_sulfoxide_reductase2C_anaerobic2C_subunit_C:cds876:+:863:NC_000913.3"	0.690063670009175	6.54133561440223	0.975904174044267	0.323212095895983	0.571432245299579
"CDS:b4025:pgi:glucosephosphate_isomerase:cds3939:+:1649:NC_000913.3"	0.631407130418936	9.26304510936754	0.975698958606941	0.323262975851292	0.571432245299579
"CDS:b3713:chrR:chromate_reductase2C_Class_I2C_flavoprotein:cds3661:+:566:NC_000913.3"	0.620376816297809	5.81678177427603	0.974874769165686	0.323467427252967	0.571502947923911
"CDS:b3543:dppB:dipeptide2Fheme_transporter:cds3480:-:1019:NC_000913.3"	0.802950125250721	4.40820664066604	0.973862940238572	0.323718658688936	0.571502947923911
"CDS:b1546:tfaQ:Qin_prophage3B_putative_tail_fiber_assembly_protein:cds1532:-:575:NC_000913.3"	1.4207933992786	2.48819955128225	0.973465638678013	0.32381737688398	0.571502947923911
"CDS:b4182:yjfJ:PspA2FIM30_family_protein:cds4100:+:698:NC_000913.3"	1.4207933992786	2.48819955128225	0.973465638678013	0.32381737688398	0.571502947923911
"CDS:b1056:yceI:secreted_protein:cds1033:-:575:NC_000913.3"	-0.919086164862849	4.06686128790962	0.971572026711684	0.324288432694111	0.572107103966904
"CDS:b3384:trpS:tryptophanyl-tRNA_synthetase:cds3321:-:1004:NC_000913.3"	-0.573918570481206	7.94404990192963	0.969992828121565	0.324681967550521	0.572466809971003
"CDS:b2128:yehW:inner_membrane_putative_ABC_superfamily_transporter_permease:cds2112:-:731:NC_000913.3"	1.14617094105933	3.06374015612535	0.969720235419283	0.32474996128193	0.572466809971003
"CDS:b2671:ygaC:uncharacterized_protein:cds2639:-:344:NC_000913.3"	-0.933918419616207	3.95481727412105	0.968678750827325	0.325009915794473	0.572697884928881
"CDS:b1203:ychF:catalase_inhibitor_protein3B_ATPase2C_K2B-dependent2C_ribosome-associated:cds1183:-:1091:NC_000913.3"	-0.560683906276319	7.52824488099103	0.966495664214485	0.325555707857783	0.573432249591751
"CDS:b4016:aceK:isocitrate_dehydrogenase_kinase2Fphosphatase:cds3930:+:1736:NC_000913.3"	0.648927013561433	5.71166381965835	0.96448054999407	0.326060582206889	0.574093988640021
"CDS:b1022:pgaC:biofilm_PGA_synthase_PgaCD2C_catalytic_subunit3B_poly-beta-12C6-N-acetyl-D-glucosamine_synthase3B_c-di-GMP-stimulated_activity_and_dimerization:cds1003:-:1325:NC_000913.3"	1.0230399996697	3.67499963204905	0.960637463002581	0.327026321694696	0.575566326182664
"CDS:b2541:hcaB:22C3-dihydroxy-22C3-dihydrophenylpropionate_dehydrogenase:cds2523:+:812:NC_000913.3"	1.26733809395333	2.5648000752446	0.958577175227754	0.327545617979507	0.576252069002744
"CDS:b3377:yhfT:inner_membrane_protein:cds3314:-:1304:NC_000913.3"	1.35943908299893	2.96780640778339	0.957845588213694	0.327730277816916	0.576348775076524
"CDS:b4351:mrr:methylated_adenine_and_cytosine_restriction_protein:cds4267:+:914:NC_000913.3"	-0.626625731559178	6.29719882600438	0.955350719519506	0.32836104707611	0.577229625477149
"CDS:b3343:tusB:mnm28529-s28229U34-tRNA_synthesis_2-thiolation_protein:cds3280:-:287:NC_000913.3"	-0.79252792652291	5.13274914048274	0.953551939283317	0.328816826694155	0.577802284629825
"CDS:b2786:barA:hybrid_sensory_histidine_kinase2C_in_two-component_regulatory_system_with_UvrY:cds2748:+:2756:NC_000913.3"	-0.556752829982039	6.73280742454856	0.951801069360682	0.329261273956312	0.578354585558043
"CDS:b1074:flgC:flagellar_component_of_cell-proximal_portion_of_basal-body_rod:cds1051:+:404:NC_000913.3"	-1.58980657644771	5.5956704728129	0.95023159163766	0.329660354663907	0.578673206312214
"CDS:b3060:ttdR:transcriptional_activator_of_ttdABT:cds3010:-:932:NC_000913.3"	-0.740807180256417	5.41936233837015	0.948167071662904	0.330186292664738	0.578673206312214
"CDS:b0810:glnP:glutamine_transporter_subunit:cds791:-:659:NC_000913.3"	-0.809012987569367	4.97421859604208	0.948115354780954	0.330199481900703	0.578673206312214
"CDS:b1029:ycdU:putative_inner_membrane_protein:cds1010:+:986:NC_000913.3"	1.34442057657655	2.50912654671096	0.945825049375156	0.330784276689419	0.578673206312214
"CDS:b2214:apbE:putative_thiamine-synthetic_flavin_transferase_lipoprotein:cds2197:-:1055:NC_000913.3"	0.798904922322459	4.25688229330319	0.945644961235774	0.330830317896233	0.578673206312214
"CDS:b4141:yjeH:putative_transporter:cds4059:-:1256:NC_000913.3"	-0.874084084066969	4.78017357125723	0.945165457948852	0.330952948970477	0.578673206312214
"CDS:b0155:clcA:H282B292FCl28-29_exchange_transporter:cds150:+:1421:NC_000913.3"	-0.54941437654503	6.45520366798378	0.944968408821473	0.331003361051059	0.578673206312214
"CDS:b1448:mnaT:methionine_N-acyltransferase3B_L-amino_acid_N-acyltransferase:cds1436:-:518:NC_000913.3"	-0.700473111610154	5.50358007405844	0.94496723201377	0.331003662150469	0.578673206312214
"CDS:b3344:tusC:mnm28529-s28229U34-tRNA_synthesis_2-thiolation_protein:cds3281:-:359:NC_000913.3"	0.828774812120288	4.10860388078262	0.944649603111036	0.331084944390754	0.578673206312214
"CDS:b0124:gcd:glucose_dehydrogenase:cds119:-:2390:NC_000913.3"	0.771267650064816	5.35788226982088	0.942433631756202	0.331652758739245	0.578673206312214
"CDS:b3041:ribB:32C4-dihydroxy-2-butanone-4-phosphate_synthase:cds2989:-:653:NC_000913.3"	0.543296482389738	7.26391286233336	0.942401500729257	0.331661001441484	0.578673206312214
"CDS:b2545:yphC:putative_Zn-dependent_NAD28P29-binding_oxidoreductase:cds2527:-:1061:NC_000913.3"	1.29616426646841	3.11275525991522	0.941368834088736	0.331926061018525	0.578673206312214
"CDS:b3899:frvB:putative_PTS_enzyme2C_IIB_component2FIIC_component:cds3827:-:1451:NC_000913.3"	1.29616426646841	3.11275525991522	0.941368834088736	0.331926061018525	0.578673206312214
"CDS:b0539:exoD:DLP12_prophage3B_putative_phage_integrase:cds528:-:278:NC_000913.3"	1.61550299504854	1.78320261496267	0.941118051323108	0.331990473251735	0.578673206312214
"CDS:b3139:agaC:N-acetylgalactosamine-specific_enzyme_IIC_component_of_PTS:cds3084:+:803:NC_000913.3"	1.61550299504854	1.78320261496267	0.941118051323108	0.331990473251735	0.578673206312214
"CDS:b1348:ralR:Rac_prophage3B_restriction_alleviation_protein:cds1334:-:194:NC_000913.3"	-2.65838400310254	1.4589117941482	0.94089819141607	0.332046956817315	0.578673206312214
"CDS:b3027:ygiZ:inner_membrane_protein:cds2976:-:332:NC_000913.3"	-2.65838400310254	1.4589117941482	0.94089819141607	0.332046956817315	0.578673206312214
"CDS:b4205:ytfA:uncharacterized_protein:cds4123:+:401:NC_000913.3"	-2.65838400310254	1.4589117941482	0.94089819141607	0.332046956817315	0.578673206312214
"CDS:b4494:arpB:threonyl-tRNA_synthetase:cds1708:+:425:NC_000913.3"	-2.65838400310254	1.4589117941482	0.94089819141607	0.332046956817315	0.578673206312214
"CDS:b4538:yoeF:CP4-44_prophage3B_toxin_of_the_YeeV-YeeU_toxin-antitoxin_system:cds1988:+:185:NC_000913.3"	-2.65838400310254	1.4589117941482	0.94089819141607	0.332046956817315	0.578673206312214
"CDS:b2257:arnT:4-amino-4-deoxy-L-arabinose_transferase:cds2240:+:1652:NC_000913.3"	1.25995069361197	4.20195019492432	0.938937020231942	0.33255136285417	0.579262901306382
"CDS:b3882:yihU:gamma-hydroxybutyrate_dehydrogenase2C_NADH-dependent:cds3810:-:896:NC_000913.3"	1.19639661413288	3.29004972744199	0.938397233091119	0.332690373425316	0.579262901306382
"CDS:b4472:yhdP:DUF3971-AsmA2_domains_protein:cds3189:-:3800:NC_000913.3"	-0.557907449911422	8.00388647214419	0.938063454453728	0.332776369719891	0.579262901306382
"CDS:b1298:puuD:gamma-glutamyl-gamma-aminobutyrate_hydrolase:cds1282:+:764:NC_000913.3"	-1.26316987284533	4.31836389228777	0.937477097713205	0.332927513241988	0.579299087254265
"CDS:b4031:xylE:D-xylose_transporter:cds3946:-:1475:NC_000913.3"	1.11291394810762	3.62031554231979	0.935451564521037	0.333450334558015	0.579981716937699
"CDS:b1453:ansP:L-asparagine_transporter:cds1441:-:1499:NC_000913.3"	0.888726886204058	4.32545884398493	0.932104557071002	0.334316653710687	0.581261036420303
"CDS:b2876:yqeC:putative_selenium-dependent_hydroxylase_accessory_protein:cds2832:-:770:NC_000913.3"	0.597779740352064	6.03884952465648	0.931287021246672	0.334528716584192	0.581402274736076
"CDS:b0740:tolB:periplasmic_protein:cds728:+:1292:NC_000913.3"	-0.5588740024086	8.67829130279996	0.92943731748343	0.335009180469421	0.582009694294804
"CDS:b4299:yjhI:putative_DNA-binding_transcriptional_regulator:cds4213:-:788:NC_000913.3"	1.18002054979531	3.05157301714421	0.928080857508044	0.335362110077034	0.582395161071644
"CDS:b3850:hemG:protoporphyrin_oxidase2C_flavoprotein:cds3783:+:545:NC_000913.3"	-0.682892456718407	5.76721095486116	0.926505651710215	0.335772578468968	0.58284361542407
"CDS:b3982:nusG:transcription_termination_factor:cds3899:+:545:NC_000913.3"	-0.545775283790035	7.44763476713169	0.925584545886041	0.336012912578584	0.58284361542407
"CDS:b0453:ybaY:outer_membrane_lipoprotein:cds445:+:572:NC_000913.3"	-0.732544579705418	5.60988170056955	0.925581133009151	0.336013803491554	0.58284361542407
"CDS:b4492:ydbA:uncharacterized_protein:cds1389:+:3496:NC_000913.3"	0.599759240184951	6.10522221940387	0.920698327190586	0.337291681139739	0.58483192781311
"CDS:b2320:pdxB:erythronate-4-phosphate_dehydrogenase:cds2304:-:1136:NC_000913.3"	0.603406719346584	6.48914703422687	0.917800159667674	0.338053242199054	0.58577411779281
"CDS:b0796:ybiH:DUF1956_domain-containing_tetR_family_putative_transcriptional_regulator:cds777:-:671:NC_000913.3"	-0.65065315712843	5.49712478013212	0.917627453403939	0.338098697600935	0.58577411779281
"CDS:b4210:ytfF:DMT_transporter_family_inner_membrane_protein:cds4128:-:965:NC_000913.3"	-0.913824507942348	3.9117161892693	0.914145017346849	0.339017010431825	0.587136240981695
"CDS:b0443:fadM:long-chain_acyl-CoA_thioesterase_III:cds435:+:398:NC_000913.3"	1.09876865479187	3.52956202802364	0.912120433270368	0.339552430694483	0.587834437867659
"CDS:b2771:ygcS:putative_transporter:cds2733:-:1337:NC_000913.3"	1.45494964062715	2.07383694908019	0.908943063755594	0.34039501060047	0.589063639839754
